name,industry,subindustry,industries/0,industries/1,tags/0,tags/1,highlight_black,highlight_latinx,highlight_women,batch_season,batch_year,first_loc,region,top_acq_pub
LearningJar,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Leandro, CA, USA",United States of America,0
InstaGrok,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Berkeley, CA, USA",United States of America,0
Class Connect,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
BrainNook,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,,Unspecified,0
TutorCloud,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,,Unspecified,0
Eleven Learning,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,,Unspecified,0
Dropbox,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,,,FALSE,FALSE,FALSE,S,7,"San Francisco, CA, USA",United States of America,1
Blue Frog Gaming,Consumer,Consumer -> Gaming,Consumer,Gaming,,,FALSE,FALSE,FALSE,S,7,"Akron, OH, USA",United States of America,0
Anywhere.FM,Consumer,Consumer -> Content,Consumer,Content,,,FALSE,FALSE,FALSE,S,7,,Unspecified,1
Appjet,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,FALSE,FALSE,FALSE,S,7,"San Francisco, CA, USA",United States of America,1
Clickpass,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,FALSE,FALSE,FALSE,S,7,"San Francisco, CA, USA",United States of America,1
ZumoDrive,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Media,,FALSE,FALSE,FALSE,S,7,"Burlingame, CA, USA",United States of America,1
Disqus,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Community,,FALSE,FALSE,FALSE,S,7,"San Francisco, CA, USA",United States of America,1
Songkick,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",,,FALSE,FALSE,FALSE,S,7,"England, United Kingdom",United Kingdom,1
Biographicon,Consumer,Consumer -> Content,Consumer,Content,,,FALSE,FALSE,FALSE,S,7,,Unspecified,0
Eivod,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,FALSE,FALSE,FALSE,S,7,"Boston, MA, USA",United States of America,0
Fuzzwich,Consumer,Consumer -> Content,Consumer,Content,,,FALSE,FALSE,FALSE,S,7,"Palo Alto, CA, USA",United States of America,0
Meetyu,Consumer,Consumer -> Social,Consumer,Social,,,FALSE,FALSE,FALSE,S,7,,Unspecified,0
Reble,Consumer,Consumer -> Content,Consumer,Content,Music,,FALSE,FALSE,FALSE,S,7,"San Francisco, CA, USA",United States of America,0
SocialPicks,Consumer,Consumer -> Social,Consumer,Social,Investing,Stocks,FALSE,FALSE,FALSE,S,7,"New York, NY, USA",United States of America,0
ContestMachine,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Marketing,,FALSE,FALSE,FALSE,S,7,"Southfield, MI, USA",United States of America,0
Splashup,Consumer,Consumer -> Social,Consumer,Social,,,FALSE,FALSE,FALSE,S,7,,Unspecified,0
iJigg/Top440,Consumer,Consumer -> Social,Consumer,Social,,,FALSE,FALSE,FALSE,S,7,"San Francisco, CA, USA",United States of America,0
Hello Chair,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,,,FALSE,FALSE,FALSE,S,7,"San Francisco, CA, USA",United States of America,0
Bountii,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,,,FALSE,FALSE,FALSE,S,7,"Watertown, MA, USA",United States of America,0
Scale AI,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Machine Learning,Artifical Intelligence,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
Meesho,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Retail,E-commerce,FALSE,FALSE,FALSE,S,16,"Bengaluru, KA, India",India,1
MessageBird,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Messaging,API,FALSE,FALSE,FALSE,S,16,"Amsterdam, NH, Netherlands",Netherlands,1
Flutterwave,Financial Technology,Financial Technology -> Payments,Financial Technology,Payments,Fintech,,TRUE,FALSE,FALSE,S,16,"Lagos, LA, Nigeria",Nigeria,1
Vetcove,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Healthcare,Marketplace,FALSE,FALSE,FALSE,S,16,Remote,United States of America,1
Athelas,Healthcare,Healthcare,Healthcare,,Healthcare,Health Tech,FALSE,FALSE,TRUE,S,16,"Mountain View, CA, USA",United States of America,1
People.ai,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,Artifical Intelligence,SaaS,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
Squire Technologies,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,SMB,Beauty,TRUE,FALSE,FALSE,S,16,"New York, NY, USA",United States of America,1
CareRev,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Healthcare,Marketplace,FALSE,FALSE,TRUE,S,16,Remote,Remote,1
The Athletic,Consumer,Consumer -> Content,Consumer,Content,Media,,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
Joy,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Consumer,E-commerce,FALSE,FALSE,FALSE,S,16,Remote,United States of America,1
Nova Credit,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,,FALSE,FALSE,TRUE,S,16,"San Francisco, CA, USA",United States of America,1
Proxy,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,Hardware,Consumer,FALSE,FALSE,FALSE,S,16,Remote,United States of America,1
Burrow,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Consumer,Retail,FALSE,FALSE,FALSE,S,16,"New York, NY, USA",United States of America,1
WorkRamp,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,SaaS,,FALSE,FALSE,FALSE,S,16,Remote,United States of America,1
Validere,Industrials,Industrials -> Energy,Industrials,Energy,Energy,IoT,FALSE,FALSE,FALSE,S,16,"Toronto, ON, Canada",Canada,1
Expo,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Developer Tools,,FALSE,FALSE,FALSE,S,16,"Palo Alto, CA, USA",United States of America,0
Elemeno Health,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Healthcare,SaaS,FALSE,FALSE,FALSE,S,16,"Oakland, CA, USA",United States of America,0
Suiteness,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",,,FALSE,FALSE,FALSE,S,16,Remote,United States of America,0
Jumpcut,Education,Education,Education,,eLearning,Video,FALSE,FALSE,FALSE,S,16,"Los Angeles, CA, USA",United States of America,0
Quero Education,Education,Education,Education,,Education,Marketplace,FALSE,TRUE,FALSE,S,16,"SÃ£o JosÃ© dos Campos, SP, Brazil",Brazil,0
Reebeez,Industrials,Industrials -> Drones,Industrials,Drones,Aerospace,,FALSE,FALSE,FALSE,S,16,"Austin, TX, USA",United States of America,0
ApolloShield,Industrials,Industrials -> Drones,Industrials,Drones,,,FALSE,FALSE,FALSE,S,16,"Tel Aviv-Yafo, Tel Aviv District, Israel",Israel,0
Yoshi,Consumer,Consumer -> Transportation Services,Consumer,Transportation Services,Automotive,Mobility,FALSE,FALSE,FALSE,S,16,"Nashville, TN, USA",United States of America,0
OMG Digital,Consumer,Consumer -> Content,Consumer,Content,,,FALSE,FALSE,FALSE,S,16,"Accra, Greater Accra Region, Ghana",Ghana,0
Circa,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Sales Enablement,,FALSE,FALSE,FALSE,S,16,"Santa Fe, NM, USA",United States of America,0
Ready Education,Consumer,Consumer -> Social,Consumer,Social,Education,,FALSE,FALSE,TRUE,S,16,"Montreal, QC, Canada",Canada,0
CrowdAI,B2B Software and Services,B2B Software and Services,B2B Software and Services,,Machine Learning,Computer Vision,FALSE,TRUE,TRUE,S,16,"San Francisco, CA, USA",United States of America,0
NavTrac,Industrials,Industrials -> Drones,Industrials,Drones,Logistics,Supply Chain,FALSE,FALSE,FALSE,S,16,"San Jose, CA, USA",United States of America,0
SmartPath,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Fintech,,FALSE,FALSE,FALSE,S,16,Remote,United States of America,0
Curtsy,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Marketplace,E-commerce,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,0
Airfordable,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Travel,Fintech,TRUE,FALSE,TRUE,S,16,Remote,United States of America,0
Miso,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Marketplace,,FALSE,FALSE,FALSE,S,16,"Seoul, South Korea",South Korea,0
Drivezy,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Marketplace,,FALSE,FALSE,FALSE,S,16,"Bengaluru, KA, India",India,0
Bulldozair,Real Estate and Construction,Real Estate and Construction -> Construction,Real Estate and Construction,Construction,Construction,SaaS,FALSE,FALSE,FALSE,S,16,"Paris, ÃŽle-de-France, France",France,0
GoGoGrandparent,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Consumer Health Services,Assistive Tech,FALSE,FALSE,FALSE,S,16,Remote,United States of America,0
HiOperator,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,Customer Service,,FALSE,FALSE,TRUE,S,16,"San Francisco, CA, USA",United States of America,0
Synvivia,Healthcare,Healthcare -> Industrial Bio,Healthcare,Industrial Bio,Synthetic Biology,Biotech,FALSE,TRUE,FALSE,S,16,"Berkeley, CA, USA",United States of America,0
Legalist,Financial Technology,Financial Technology -> Credit and Lending,Financial Technology,Credit and Lending,Fintech,LegalTech,FALSE,FALSE,TRUE,S,16,Remote,United States of America,0
New Incentives,Unspecified,Unspecified,Unspecified,,Nonprofit,,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,0
Kenota (formerly ExVivo Labs),Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Diagnostics,Healthcare,FALSE,FALSE,FALSE,S,16,"Kitchener, ON, Canada",Canada,0
garten,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Artifical Intelligence,IoT,FALSE,FALSE,FALSE,S,16,"Burlingame, CA, USA",United States of America,0
Clip Health,Healthcare,Healthcare -> Diagnostics,Healthcare,Diagnostics,Hardware,Hard Tech,FALSE,FALSE,FALSE,S,16,"Fremont, CA, USA",United States of America,0
Multiply Labs,Industrials,Industrials -> Manufacturing and Robotics,Industrials,Manufacturing and Robotics,Robotics,,FALSE,FALSE,TRUE,S,16,"San Francisco, CA, USA",United States of America,0
Women Who Code,Unspecified,Unspecified,Unspecified,,Community,Nonprofit,FALSE,TRUE,TRUE,S,16,Remote,United States of America,0
The Flex Company,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Consumer,Retail,FALSE,FALSE,TRUE,S,16,"Los Angeles, CA, USA",United States of America,0
OneChronos,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Fintech,Marketplace,FALSE,FALSE,FALSE,S,16,"New York, NY, USA",United States of America,0
Instrumentl,B2B Software and Services,B2B Software and Services,B2B Software and Services,,B2B,SaaS,FALSE,FALSE,TRUE,S,16,Remote,United States of America,0
Iris Automation,Industrials,Industrials -> Drones,Industrials,Drones,Artifical Intelligence,Drones,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,0
RocketLit,Education,Education,Education,,Education,Edtech,FALSE,FALSE,FALSE,S,16,Remote,United States of America,0
Livement,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Sports Tech,Ticketing,FALSE,TRUE,FALSE,S,16,"Guadalajara, Jal., Mexico",Mexico,0
Farmstead,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Artifical Intelligence,Grocery,FALSE,FALSE,FALSE,S,16,"San Mateo, CA, USA",United States of America,0
Rose Rocket,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Logistics,,FALSE,FALSE,FALSE,S,16,"Toronto, ON, Canada",Canada,0
Vote.org,Consumer,Consumer,Consumer,,,,FALSE,FALSE,TRUE,S,16,Remote,United States of America,0
Upgraded,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,Fintech,Retail,FALSE,FALSE,FALSE,S,16,Remote,United States of America,0
Raptor Maps,Industrials,Industrials -> Climate,Industrials,Climate,Solar Power,Renewable Energy,FALSE,FALSE,FALSE,S,16,"Somerville, MA, USA",United States of America,0
NuCypher,B2B Software and Services,B2B Software and Services -> Security,B2B Software and Services,Security,Cryptography,Crypto / Web3,FALSE,FALSE,FALSE,S,16,Remote,United States of America,0
Prime Lightworks,Industrials,Industrials -> Aviation and Space,Industrials,Aviation and Space,Climate,,FALSE,FALSE,FALSE,S,16,"Culver City, CA, USA",United States of America,0
RunKit,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
Starcity,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Real Estate,Housing,FALSE,TRUE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
Innov8,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,India,,FALSE,FALSE,FALSE,S,16,"New Delhi, DL, India",India,1
Polymail,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Email,Productivity,FALSE,FALSE,FALSE,S,16,"Marina del Rey, CA, USA",United States of America,1
Saleswhale,B2B Software and Services,B2B Software and Services -> Sales,B2B Software and Services,Sales,Sales,Automation,FALSE,FALSE,FALSE,S,16,"Singapore, Singapore",Singapore,1
NeoWize,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Machine Learning,Personalization,FALSE,FALSE,FALSE,S,16,"Tel Aviv-Yafo, Tel Aviv District, Israel",Israel,1
Vidcode,Education,Education,Education,,Education,,FALSE,FALSE,TRUE,S,16,"San Francisco, CA, USA",United States of America,1
Symple,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,Logistics,Delivery,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
Pursuit,Consumer,Consumer -> Gaming,Consumer,Gaming,Creator Economy,,FALSE,FALSE,TRUE,S,16,"San Francisco, CA, USA",United States of America,1
Fabric,Consumer,Consumer -> Social,Consumer,Social,Privacy,,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
Techmate,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,IoT,Home Automation,FALSE,FALSE,FALSE,S,16,"New York, NY, USA",United States of America,1
Opsolutely,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",DevOps,,FALSE,FALSE,FALSE,S,16,"San Francisco, CA, USA",United States of America,1
SimpleCitizen,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,GovTech,Civic Tech,FALSE,TRUE,FALSE,S,16,"Salt Lake City, UT, USA",United States of America,1
Seneca Systems,Government,Government,Government,,GovTech,,FALSE,FALSE,FALSE,S,16,"Redwood City, CA, USA",United States of America,1
LocoAI,Industrials,Industrials -> Automotive,Industrials,Automotive,Hardware,Automotive,FALSE,FALSE,FALSE,S,16,,Unspecified,0
SkyLights,Consumer,Consumer -> Virtual and Augmented Reality,Consumer,Virtual and Augmented Reality,Entertainment,VR Health,FALSE,FALSE,FALSE,S,16,"San Jose, CA, USA",United States of America,0
